Marque_voiture,Modele,Kilometrage,Couleur,TypeBoite,Annee,Cylindre,Puissance,Carburant,Prix,Age
Citroen,Nemo,204000,Blanc,Manuelle,2017,1.3,5,Diesel,24000,7
Ford,Fiesta,235000,Gris,Automatique,2007,1.4,5,Essence,19800,17
Chevrolet,Aveo,181000,Noir,Manuelle,2013,1.2,5,Essence,27500,11
Peugeot,301,160000,Noir,Manuelle,2014,1.6,5,Essence,21498,10
Ford,Fiesta,280000,Gris,Manuelle,2007,1.2,5,Essence,17499,17
Mercedes-Benz,190,400000,Gris,Manuelle,1990,2.5,7,Diesel,17000,34
Ssangyong,Family,84600,Blanc,Automatique,2016,1.6,7,Essence,65000,8
Mercedes-Benz,190,320,Bleu,Manuelle,1985,1.5,7,Diesel,13000,39
Mercedes-Benz,Classe C,236000,Gris,Automatique,2010,1.6,9,Essence,50000,14
Ford,Kuga,120000,Noir,Manuelle,2019,1.6,8,Essence,78000,5
Citroen,C3,106000,Rouge,Manuelle,2017,1.2,5,Essence,34500,7
Mazda,3,122738,Rouge,Manuelle,2017,1.5,6,Essence,52500,7
Ford,Fiesta,150,Bleu,Manuelle,2015,1.5,5,Essence,29000,9
Toyota,Prado,3500,Noir,Automatique,2023,3.2,13,Diesel,600000,1
BMW,Serie 5,349000,Noir,Automatique,2007,4.0,11,Essence,42000,17
Fiat,Doblo,77100,Blanc,Manuelle,2019,1.5,5,Diesel,34400,5
Citroen,C3,121000,Blanc,Manuelle,2018,1.0,4,Essence,32800,6
Renault,Kadjar,100000,Noir,Manuelle,2019,4.0,7,Essence,85000,5
Mercedes-Benz,280,20000,Gris,Manuelle,1997,1.2,7,Diesel,55000,27
Land Rover,Range Rover Evoque,138000,Bleu,Automatique,2016,2.0,15,Essence,102000,8
Mercedes-Benz,Classe C,260000,Gris,Manuelle,2011,2.2,7,Diesel,50000,13
Nissan,Qashqai,335000,Gris,Manuelle,2011,1.5,7,Diesel,40800,13
Volkswagen,Caddy,215000,Blanc,Manuelle,2007,1.9,6,Diesel,30500,17
Mercedes-Benz,Classe CLA,190,Gris,Automatique,2013,1.8,7,Essence,69500,11
Skoda,Fabia,96000,Multicolore,Manuelle,2016,1.0,4,Essence,37000,8
Citroen,Nemo,220000,Blanc,Manuelle,2017,1.3,7,Diesel,23500,7
BMW,Serie 7,0,Corail,Automatique,2023,1.5,6,Essence,180000,1
Citroen,C4,249000,Noir,Manuelle,2012,1.4,6,Essence,27000,12
Citroen,C35,40000,Gris,Manuelle,2019,1.2,4,Essence,40000,5
Volkswagen,Polo,369,Blanc,Manuelle,2001,1.2,4,Essence,10600,23
Renault,Megane Estate,192000,Noir,Manuelle,2006,1.4,6,Essence,22500,18
Seat,Ibiza,55000,Noir,Manuelle,2020,1.1,6,Essence,68000,4
Ford,Fiesta,187000,Bleu,Manuelle,2014,1.2,5,Essence,23000,10
Kia,Sportage,330000,Gris,Manuelle,2013,1.7,7,Diesel,55000,11
Volkswagen,Polo,276000,Blanc,Manuelle,1995,1.4,5,Essence,9500,29
Seat,Leon,200000,Blanc,Manuelle,2016,1.2,6,Essence,43000,8
Chevrolet,Cruze,120000,Blanc,Manuelle,2012,1.2,5,Essence,20000,12
Fiat,Panda,9000,Gris,Manuelle,2022,1.2,4,Essence,46500,2
Fiat,Siena,221000,Noir,Manuelle,2005,1.0,4,Essence,17000,19
Opel,Frontera,123456,Gris,Manuelle,1999,2.0,9,Diesel,22500,25
Renault,Kangoo,245000,Blanc,Manuelle,2003,1.5,7,Diesel,17000,21
Mercedes-Benz,Classe A,5000,Blanc,Automatique,2020,4.0,6,Essence,300000,4
Volkswagen,Passat CC,194,Gris,Automatique,2008,1.8,12,Essence,36500,16
Suzuki,Vitara,80000,Rouge,Automatique,2018,4.0,6,Essence,65000,6
Citroen,C-Elysée,80000,Gris,Manuelle,2019,1.2,5,Essence,32000,5
Audi,A3,140,Noir,Manuelle,2015,1.5,5,Essence,62000,9
Peugeot,301,150000,Blanc,Manuelle,2013,1.2,5,Essence,23000,11
Renault,Megane,300000,Gris,Manuelle,1999,1.6,7,Essence,14900,25
Audi,A4,68000,Gris,Manuelle,2014,1.8,7,Essence,52000,10
Kia,Picanto,90000,Gris,Automatique,2019,1.2,5,Essence,42000,5
Kia,Rio,160000,Noir,Manuelle,2015,1.2,5,Essence,34998,9
Peugeot,206+,300,Gris,Manuelle,2001,1.2,4,Essence,1350,23
Iveco,Daily,100000,Blanc,Automatique,2022,3.2,14,Diesel,250000,2
Ford,Mondeo,236,Noir,Manuelle,2008,1.6,7,Essence,23500,16
Nissan,Juke,139000,Marron,Automatique,2014,1.6,7,Essence,45000,10
Toyota,Yaris Verso,317000,Beige,Manuelle,2014,1.6,6,Essence,36000,10
Citroen,Berlingo,350,Blanc,Manuelle,2009,1.9,6,Diesel,23500,15
Peugeot,206,80000,Bleu,Manuelle,2006,1.2,4,Essence,14000,18
Nissan,Qashqai,147000,Bleu,Automatique,2011,2.0,9,Essence,38000,13
Renault,Clio,400,Rouge,Manuelle,2003,1.2,4,Essence,18000,21
Fiat,Palio,188000,Gris,Manuelle,2004,1.4,5,Essence,8700,20
Skoda,Fabia,115000,Multicolore,Manuelle,2017,1.0,4,Essence,36500,7
Ssangyong,Actyon,135000,Blanc,Manuelle,2018,2.0,7,Diesel,50000,6
Volkswagen,Polo,265000,Noir,Manuelle,2005,1.2,5,Essence,18300,19
Kia,Picanto,49000,Beige,Automatique,2020,3.0,5,Essence,42500,4
Renault,Symbol,174000,Blanc,Manuelle,2010,1.2,5,Essence,22000,14
Peugeot,Partner,320,Blanc,Manuelle,2004,1.7,7,Diesel,15500,20
Citroen,Jumper,317000,Blanc,Manuelle,2018,3.0,7,Diesel,43000,6
BMW,Serie 3,217000,Bleu,Automatique,2012,2.0,10,Diesel,75000,12
Volkswagen,Golf,114000,Noir,Manuelle,2013,1.4,5,Diesel,65000,11
Peugeot,207,200000,Noir,Manuelle,2011,1.2,4,Essence,21500,13
Peugeot,106,113000,Gris,Manuelle,1997,1.4,4,Essence,10900,27
Citroen,Berlingo,180000,Noir,Manuelle,2018,1.4,7,Essence,43000,6
Peugeot,208,146,Noir,Manuelle,2013,1.2,5,Essence,27500,11
Citroen,C4 Cactus,169000,Violet,Manuelle,2015,1.2,5,Essence,36500,9
Peugeot,Bipper,217000,Blanc,Manuelle,2015,1.4,6,Diesel,21700,9
Ssangyong,Family,62000,Noir,Manuelle,2020,1.6,6,Essence,67000,4
Peugeot,407,190000,Noir,Manuelle,2008,1.6,6,Diesel,22000,16
Peugeot,301,150000,Beige,Manuelle,2017,3.0,5,Essence,21497,7
Peugeot,2008,164000,Blanc,Manuelle,2017,1.2,5,Essence,39000,7
Volkswagen,Golf 7,142000,Doré,Manuelle,2018,1.2,6,Essence,58500,6
Peugeot,407,410,Noir,Manuelle,2004,1.6,6,Diesel,20000,20
Peugeot,Expert,152000,Noir,Manuelle,2019,2.0,7,Diesel,62000,5
Seat,Ibiza,177000,Noir,Manuelle,2015,1.2,5,Essence,33000,9
Mercedes-Benz,Classe C Coupe,9000,Noir,Automatique,2017,1.6,10,Essence,175000,7
Fiat,Panda,114000,Camel,Manuelle,2017,2.0,4,Essence,32500,7
Peugeot,Partner,0,Gris,Manuelle,2012,1.3,5,Diesel,199000,12
Renault,Megane,185,Noir,Manuelle,2010,1.6,6,Essence,12345,14
BMW,Serie 3,30000,Noir,Manuelle,2002,3.0,8,Diesel,25000,22
Peugeot,5008,178,Noir,Manuelle,2011,1.6,6,Diesel,1111,13
Suzuki,Celerio,0,Blanc,Manuelle,2023,1.1,4,Essence,32471,1
Mahindra,Scorpion,123,Noir,Manuelle,2014,2.5,8,Diesel,123000,10
Suzuki,Alto,43000,Gris,Manuelle,2020,1.2,5,Essence,49000,4
mini,One,179000,Beige,Manuelle,2009,1.4,5,Essence,111000,15
Volkswagen,Golf,170,Blanc,Manuelle,2012,1.4,5,Essence,38000,12
Peugeot,207,159000,Bleu,Manuelle,2012,1.4,5,Essence,29998,12
Mercedes-Benz,Vito,170000,Noir,Manuelle,2005,2.0,7,Diesel,61000,19
Volkswagen,Golf 7,100000,Bleu,Manuelle,2019,1.0,6,Essence,111000,5
Renault,Symbol,160000,Blanc,Manuelle,2010,1.1,5,Essence,23000,14
Chevrolet,Optra,267,Noir,Manuelle,2008,1.6,6,Essence,17000,16
Land Rover,Range Rover,234000,Blanc,Automatique,2015,2.2,11,Diesel,120000,9
Land Rover,Range Rover Sport,234000,Blanc,Automatique,2015,2.2,11,Diesel,120000,9
Hyundai,Santa Fe,160000,Gris,Automatique,2017,2.0,12,Diesel,115000,7
Renault,Megane,35000,Gris,Manuelle,2019,1.2,7,Essence,73000,5
Peugeot,Partner,260,Blanc,Manuelle,2012,1.6,5,Diesel,25500,12
Kia,Sorento,203000,Noir,Automatique,2014,2.2,12,Diesel,65000,10
Volkswagen,Caddy,400000,Blanc,Manuelle,2017,1.2,7,Diesel,350000,7
Ford,Focus C-MAX,36000,Noir,Manuelle,2018,1.0,6,Essence,58000,6
Renault,Clio,224,Noir,Manuelle,2004,1.2,4,Essence,22000,20
Suzuki,Samurai,190000,Blanc,Manuelle,1986,1.6,6,Essence,26000,38
Nissan,Terrano,280000,Vert,Automatique,2004,3.0,10,Diesel,40000,20
Ford,Escort,150,Vert,Automatique,1990,1.2,5,Essence,10500,34
Peugeot,205,300000,Blanc,Manuelle,1985,1.0,5,Essence,4000,39
Seat,Ibiza,92500,Noir,Manuelle,2017,1.0,4,Essence,38000,7
Volkswagen,Polo,800000,Blanc,Manuelle,2016,1.6,5,Diesel,25000,8
Toyota,Yaris,190,Gris,Manuelle,2019,1.3,6,Essence,123000,5
BMW,Serie 3,200000,Gris,Manuelle,2014,2.0,10,Diesel,1000,10
Peugeot,Partner,187000,Blanc,Manuelle,2012,1.6,5,Diesel,28000,12
Fiat,Palio,170,Gris,Manuelle,2006,1.0,4,Essence,17000,18
Dacia,Dokker,234000,Blanc,Manuelle,2017,1.5,6,Diesel,25000,7
Volkswagen,Amarok,332000,Gris,Manuelle,2011,2.0,7,Diesel,53996,13
Hyundai,I 20,117,Blanc,Manuelle,2014,1.3,4,Essence,31500,10
Volkswagen,Passat,0,Noir,Manuelle,2010,2.0,8,Diesel,30000,14
Hyundai,I 10,68120,Gris,Manuelle,2021,1.0,4,Essence,40500,3
Renault,Clio,79000,Noir,Manuelle,2020,1.0,4,Essence,40300,4
Citroen,C-Elysée,280000,Noir,Manuelle,2015,3.0,5,Essence,23000,9
Renault,Clio,247000,Noir,Manuelle,2009,1.5,1,Essence,22000,15
Kia,Rio,162700,Noir,Manuelle,2014,1.5,5,Essence,34000,10
Kia,Rio,120000,Noir,Manuelle,2012,1.2,5,Essence,35000,12
Renault,Symbol,112,Noir,Manuelle,2018,1.2,5,Essence,111000,6
Volkswagen,Golf 7,150,Gris,Manuelle,2015,1.2,5,Essence,53000,9
Volkswagen,Polo,92,Blanc,Manuelle,2020,1.4,5,Essence,41800,4
Renault,Megane,456,Bleu,Manuelle,2004,1.5,6,Diesel,13800,20
Renault,Clio,161,Blanc,Manuelle,2019,1.5,4,Diesel,123000,5
Volkswagen,Golf,226000,Gris,Automatique,2010,1.4,5,Essence,38500,14
Renault,Clio,192000,Gris,Manuelle,2007,1.2,5,Essence,23000,17
Peugeot,3008,28000,Gris,Automatique,2022,4.0,9,Essence,138000,2
Ford,Fiesta,240000,Noir,Manuelle,2016,1.4,5,Essence,32000,8
Hyundai,I 10,180,Gris,Manuelle,2018,1.2,5,Essence,25000,6
Kia,Sportage,90000,Noir,Automatique,2018,1.6,8,Essence,82000,6
Mercedes-Benz,Classe ML,250000,Noir,Automatique,2008,3.0,16,Diesel,68000,16
Renault,Clio,400,Gris,Manuelle,2002,1.9,4,Diesel,7300,22
Honda,City,78600,Blanc,Automatique,2020,1.5,7,Essence,58000,4
Dacia,Duster,250,Gris,Manuelle,2013,1.9,85,Essence,50000,11
Renault,Clio,66500,Vert,Manuelle,2019,1.2,4,Essence,43000,5
Fiat,Uno,250,Blanc,Manuelle,2002,1.3,5,Essence,8000,22
Mercedes-Benz,Classe ML,200000,Bleu,Automatique,1999,3.0,16,Essence,31000,25
Hyundai,Grand i10,5000,Gris,Automatique,2023,1.0,5,Essence,50500,1
Peugeot,208,118,Noir,Manuelle,2015,1.2,5,Essence,27600,9
Mercedes-Benz,Classe S,150000,Noir,Automatique,2002,3.2,13,Diesel,25000,22
Suzuki,Celerio,162,Gris,Manuelle,2017,1.1,4,Essence,26500,7
Toyota,Starlet,193000,Rouge,Manuelle,1992,1.2,4,Essence,9800,32
Volkswagen,Golf,284000,Gris,Manuelle,2001,1.4,5,Essence,20000,23
BMW,X5,240000,Noir,Automatique,2002,3.0,13,Diesel,26000,22
Ford,Focus,100000,Gris,Automatique,2017,1.0,7,Essence,46000,7
Citroen,C4,350,Noir,Manuelle,2007,1.4,6,Essence,23000,17
Mercedes-Benz,Classe E,340000,Gris,Automatique,2003,2.2,9,Diesel,32000,21
Renault,Twingo,127,Rouge,Automatique,2016,1.2,5,Essence,24000,8
Citroen,C-Crosser,0,Argent,Manuelle,2009,2.2,10,Diesel,850000,15
Volvo,C30,145000,Noir,Manuelle,2011,1.6,6,Essence,38000,13
Nissan,Qashqai,142000,Blanc,Manuelle,2016,1.6,6,Diesel,58000,8
Suzuki,Vitara,160000,Noir,Automatique,2006,2.0,8,Diesel,48000,18
Volkswagen,Golf 7,20000,Noir,Manuelle,2019,1.0,6,Essence,79000,5
Isuzu,D-MAX,3333,Blanc,Manuelle,1996,2.2,10,Diesel,27000,28
Fiat,Punto,220,Noir,Manuelle,2011,2.1,5,Essence,15200,13
Suzuki,Baleno,110000,Blanc,Automatique,2017,1.4,5,Essence,43000,7
Skoda,Fabia,91000,Noir,Manuelle,2020,1.0,5,Essence,34000,4
Opel,Astra,136000,Vert,Manuelle,2012,1.4,6,Essence,31200,12
Fiat,Siena,311,Gris,Manuelle,2006,1.6,5,Essence,123000,18
Mercedes-Benz,Classe C Coupe,254000,Bleu,Manuelle,2002,1.4,8,Diesel,24000,22
Seat,Leon,185000,Blanc,Manuelle,2014,1.2,5,Essence,38700,10
Renault,Scenic,300,Violet,Manuelle,2010,1.9,6,Diesel,17800,14
Peugeot,2008,108000,Noir,Manuelle,2015,1.2,5,Essence,43000,9
Seat,Ibiza,220000,Noir,Manuelle,2010,1.2,5,Essence,28000,14
Renault,Clio,372000,Rouge,Manuelle,1972,1.2,5,Essence,8500,52
Kia,Rio,90518,Blanc,Manuelle,2012,1.2,5,Essence,34000,12
Dacia,Duster,60000,Blanc,Manuelle,2021,1.5,6,Diesel,75000,3
Renault,Clio,2015,Blanc,Manuelle,2015,1.2,4,Essence,27500,9
Volkswagen,Golf,334000,Gris,Manuelle,1998,1.6,7,Essence,23500,26
Peugeot,Partner,250000,Noir,Manuelle,2004,1.4,7,Diesel,13500,20
Seat,Ibiza,2100,Gris,Manuelle,2023,1.0,6,Essence,76000,1
Peugeot,308,120000,Noir,Manuelle,2015,1.4,5,Essence,11111,9
Kia,Sportage,58760,Blanc,Manuelle,2017,2.0,7,Diesel,120400,7
Citroen,C5,260,Blanc,Manuelle,2012,1.6,6,Diesel,1234,12
Mercedes-Benz,Classe C,236000,Gris,Automatique,2009,1.6,9,Essence,50000,15
Citroen,C4,190000,Blanc,Manuelle,2012,1.4,6,Essence,32000,12
Audi,Q5,208000,Noir,Manuelle,2009,2.0,10,Diesel,60000,15
Kia,Sorento,235000,Noir,Automatique,2011,2.2,12,Diesel,53000,13
Citroen,C-Elysée,160000,Blanc,Manuelle,2015,1.2,5,Essence,22500,9
Citroen,C3,200000,Blanc,Manuelle,2011,4.0,4,Diesel,26500,13
Fiat,Punto,225000,Blanc,Manuelle,2001,1.4,5,Essence,13500,23
Mercedes-Benz,220,450,Gris,Manuelle,1999,1.6,9,Diesel,19800,25
Fiat,Punto,230000,Gris,Manuelle,2014,1.2,4,Essence,22500,10
Volkswagen,Polo,204500,Gris,Manuelle,2003,1.2,5,Essence,19800,21
Peugeot,206+,210000,Gris,Manuelle,2008,1.4,5,Diesel,17000,16
Renault,Clio,177000,Noir,Manuelle,2005,4.0,5,Essence,22500,19
Ford,Courrier,183,Blanc,Manuelle,2017,1.5,6,Diesel,111000,7
Peugeot,205,350000,Blanc,Manuelle,1985,1.2,4,Essence,6000,39
Volkswagen,Golf,200,Noir,Manuelle,1988,1.9,5,Diesel,1111,36
Kia,Rio,92000,Gris,Manuelle,2020,1.2,5,Essence,47200,4
Renault,Megane,96000,Blanc,Manuelle,2019,1.5,5,Diesel,55000,5
Fiat,Tipo,60271,Noir,Automatique,2021,1.4,5,Essence,49000,3
Ford,Fiesta,418000,Bleu,Manuelle,2000,1.2,5,Essence,14000,24
Citroen,Berlingo,110000,Blanc,Manuelle,2020,1.5,5,Diesel,59000,4
Renault,Clio,350,Gris,Manuelle,2010,1.6,5,Essence,30500,14
Citroen,Jumpy,250,Blanc,Manuelle,2003,1.4,1,Diesel,14500,21
Volkswagen,Golf,204000,Gris,Manuelle,2011,1.4,5,Essence,38500,13
Renault,19,120000,Blanc,Manuelle,1993,1.7,8,Essence,19000,31
Nissan,Micra,180000,Blanc,Manuelle,2015,1.0,5,Essence,28000,9
Citroen,Berlingo,200000,Noir,Manuelle,1982,4.0,4,Essence,2000,42
Renault,Clio,230,Noir,Manuelle,2001,1.4,4,Essence,15800,23
Dacia,Duster,143000,Marron,Manuelle,2013,1.6,7,Essence,41000,11
Citroen,C4,170000,Blanc,Manuelle,2017,1.2,6,Essence,36000,7
Mercedes-Benz,Classe CLA,117000,Noir,Automatique,2019,1.5,7,Essence,105000,5
Volkswagen,Polo,220,Gris,Manuelle,2006,1.2,4,Essence,19800,18
Peugeot,3008,66000,Noir,Manuelle,2019,1.6,9,Essence,95000,5
Citroen,C4 Cactus,54000,Gris,Manuelle,2019,1.2,5,Essence,44000,5
Ford,Focus,146000,Gris,Manuelle,2018,1.2,6,Essence,44000,6
Peugeot,2008,70000,Gris,Manuelle,2018,1.2,5,Essence,54000,6
Peugeot,3008,99000,Marron,Automatique,2018,1.6,9,Essence,75000,6
Land Rover,Freelander,88000,Gris,Automatique,2018,2.0,8,Diesel,150000,6
Peugeot,Bipper,250000,Blanc,Manuelle,2015,1.4,5,Diesel,23000,9
Peugeot,106,285000,Gris,Manuelle,2004,1.2,5,Essence,17300,20
Toyota,Yaris,150000,Gris,Manuelle,2017,1.2,4,Essence,34000,7
Mercedes-Benz,250,325000,Noir,Automatique,1995,3.0,11,Diesel,30000,29
Peugeot,3008,162000,Gris,Manuelle,2011,1.6,7,Essence,36000,13
Renault,Symbol,156000,Bleu,Manuelle,2010,1.2,5,Essence,25800,14
Volkswagen,Caddy,303,Blanc,Manuelle,2015,1.6,5,Diesel,27200,9
Peugeot,301,200,Jaune,Manuelle,2015,1.4,7,Diesel,199000,9
Renault,Megane,142000,Gris,Manuelle,2017,1.2,7,Essence,55000,7
Seat,Ibiza,150000,Blanc,Manuelle,2018,1.0,4,Essence,48500,6
Ssangyong,Family,164000,Blanc,Manuelle,2017,1.6,7,Essence,59000,7
Citroen,Berlingo,90000,Blanc,Manuelle,2018,1.6,5,Diesel,36800,6
Citroen,C-Elysée,95000,Bleu,Manuelle,2017,3.0,5,Essence,27000,7
Honda,City,94000,Rouge,Automatique,2022,1.5,6,Essence,75000,2
Renault,Megane,360000,Gris,Manuelle,2000,1.6,6,Essence,11000,24
Chery,A1,100000,Noir,Manuelle,2018,1.6,6,Essence,30000,6
Peugeot,206,300,Noir,Automatique,2000,4.0,4,Essence,14000,24
Volkswagen,Vento,111111,Bleu,Manuelle,1998,1.5,6,Diesel,6500,26
Peugeot,505,180000,Bleu,Manuelle,1985,4.0,12,Diesel,12000,39
Peugeot,207 SW,305000,Rouge,Manuelle,2007,1.4,4,Diesel,22800,17
Volkswagen,Golf 6,160000,Bleu,Automatique,2012,1.6,7,Essence,42000,12
Renault,Kangoo,250000,Blanc,Manuelle,2003,1.9,7,Diesel,7500,21
Renault,Megane,330,Gris,Automatique,2011,1.5,6,Diesel,30000,13
Volkswagen,Golf,200000,Camel,Manuelle,2014,1.4,5,Essence,35000,10
mini,Cabrio,172000,Argent,Manuelle,2019,1.6,6,Essence,75000,5
Kia,Rio,73000,Noir,Manuelle,2020,1.2,5,Essence,52500,4
Peugeot,Partner,270000,Blanc,Manuelle,2011,1.9,7,Diesel,18000,13
Hyundai,I 20,64000,Blanc,Manuelle,2019,1.0,5,Essence,50000,5
Renault,Clio,270,Beige,Manuelle,2004,1.2,5,Essence,12345,20
Hyundai,Grand i10,123000,Gris,Manuelle,2018,1.2,5,Essence,36500,6
Fiat,Punto,200000,Noir,Manuelle,2013,1.1,4,Essence,123000,11
Mercedes-Benz,210,200000,Noir,Manuelle,2001,4.0,7,Diesel,2100000,23
Mercedes-Benz,Classe C,230000,Noir,Automatique,2010,3.0,9,Essence,49000,14
Fiat,Grande Punto,74000,Noir,Manuelle,2017,1.2,4,Essence,32000,7
Renault,Megane,170000,Blanc,Manuelle,2019,1.5,5,Diesel,56500,5
Peugeot,207,160000,Noir,Manuelle,2011,1.4,6,Essence,28000,13
Skoda,Superb,43000,Blanc,Automatique,2021,1.6,6,Essence,80000,3
BMW,Serie 3,126000,Blanc,Automatique,2015,1.6,7,Essence,74000,9
Ford,Expedition,270000,Noir,Manuelle,2003,4.0,23,Essence,50000,21
Volkswagen,Golf,92000,Bleu,Automatique,2020,1.2,6,Essence,87000,4
BMW,Serie 3,249000,Blanc,Manuelle,2010,1.6,7,Essence,43000,14
Renault,Kadjar,198000,Bleu,Automatique,2018,1.3,7,Essence,60000,6
Volkswagen,Caddy,400000,Blanc,Manuelle,2004,1.9,8,Diesel,10500,20
Citroen,C3,130000,Rouge,Manuelle,2019,1.2,5,Essence,32000,5
BMW,Serie 5,125000,Bleu,Automatique,2014,2.0,9,Essence,93000,10
Seat,Leon,150000,Bleu,Manuelle,2015,1.2,6,Essence,42500,9
Toyota,Land Cruiser,300000,Blanc,Manuelle,1997,1.0,17,Diesel,99000,27
Kia,Rio,142000,Argent,Manuelle,2013,1.2,5,Essence,33000,11
Peugeot,305,36000,Gris,Manuelle,1981,4.0,6,Diesel,6000,43
Renault,Capture,160000,Orange,Manuelle,2015,1.1,4,Essence,37000,9
Seat,Ibiza,102000,Noir,Manuelle,2019,1.0,4,Essence,40000,5
Volkswagen,Golf 7,58000,Noir,Manuelle,2019,1.0,6,Essence,147000,5
Mercedes-Benz,Classe A,163000,Noir,Automatique,2018,1.6,6,Diesel,95000,6
Fiat,Palio,1111,Noir,Manuelle,2001,1.0,4,Essence,12000,23
Porsche,Cayenne,120000,Noir,Automatique,2008,4.0,43,Essence,98000,16
Citroen,Jumpy,250,Blanc,Manuelle,2003,1.4,4,Diesel,14500,21
Peugeot,Partner,161000,Blanc,Manuelle,2020,1.6,5,Diesel,43000,4
Seat,Leon,108000,Gris,Manuelle,2019,1.2,6,Essence,56500,5
Renault,Clio,172000,Noir,Manuelle,2013,1.2,5,Essence,35500,11
Audi,A3,150000,Noir,Manuelle,2004,2.0,7,Diesel,1500,20
Nissan,Qashqai,219000,Blanc,Manuelle,2010,2.0,9,Diesel,35000,14
Volkswagen,Polo,1,Gris,Manuelle,2004,1.2,5,Essence,16300,20
Kia,Picanto,184,Gris,Manuelle,2012,4.0,4,Essence,27000,12
Dacia,Logan,144910,Bleu,Manuelle,2012,1.4,6,Diesel,14000,12
Peugeot,205,243000,Blanc,Manuelle,1993,1.2,4,Essence,8000,31
Dacia,Dokker,25000,Noir,Manuelle,2020,1.6,6,Diesel,37000,4
Dacia,Dokker,184000,Noir,Manuelle,2016,1.5,6,Diesel,123456,8
Renault,R21,150000,Gris,Manuelle,1994,1.9,6,Diesel,7000,30
Peugeot,2008,124000,Gris,Manuelle,2016,3.0,5,Essence,49000,8
Seat,Leon ST,222,Noir,Manuelle,2015,1.2,6,Essence,42000,9
Ford,Fiesta,167000,Noir,Manuelle,2007,1.2,5,Essence,19500,17
Volkswagen,Polo,165000,Noir,Manuelle,2008,1.2,5,Essence,21000,16
BMW,Compact,300000,Bleu,Automatique,1998,1.6,9,Essence,15000,26
Peugeot,206,240000,Bleu,Manuelle,2000,1.2,5,Essence,16300,24
Renault,Clio,320000,Gris,Manuelle,2004,1.2,5,Essence,19000,20
Fiat,Punto,192000,Bleu,Manuelle,1999,1.2,4,Essence,14000,25
Citroen,C5,222000,Noir,Manuelle,2009,1.6,6,Diesel,33000,15
Citroen,DS3,140000,Blanc,Manuelle,2016,1.2,5,Essence,37500,8
Dacia,Dokker,260,Blanc,Manuelle,2013,1.6,6,Essence,22000,11
Peugeot,Boxer,1000,Blanc,Manuelle,2000,2.0,7,Diesel,7000,24
Fiat,Punto,200000,Noir,Manuelle,2000,1.2,4,Essence,10500,24
Dacia,Dokker,260,Blanc,Manuelle,2013,1.6,6,Essence,23000,11
Seat,Altea,137000,Gris,Manuelle,2018,1.4,6,Essence,59000,6
Mazda,BT-50,200000,Bleu,Manuelle,2018,2.2,9,Diesel,88000,6
Peugeot,Partner,177000,Blanc,Manuelle,2015,1.6,5,Diesel,35000,9
BMW,Serie 5,240000,Noir,Automatique,2010,2.5,12,Essence,78000,14
Audi,A4,176000,Noir,Manuelle,2013,1.6,7,Essence,43500,11
Dacia,Dokker,112690,Noir,Manuelle,2020,1.5,5,Diesel,35000,4
Citroen,C3,188,Noir,Manuelle,2007,1.2,4,Essence,17500,17
Peugeot,206,283,Gris,Manuelle,2007,1.2,6,Essence,14900,17
Kia,Sportage,99000,Blanc,Automatique,2018,1.7,7,Diesel,105000,6
Peugeot,208,50000,Gris,Manuelle,2021,1.2,5,Essence,37000,3
Nissan,Juke,44000,Blanc,Manuelle,2017,1.2,6,Essence,61000,7
Seat,Leon,240000,Blanc,Manuelle,2017,1.2,6,Essence,48000,7
Peugeot,306,300000,Vert,Manuelle,1998,1.2,6,Essence,11500,26
Hyundai,Genesis,110,Bleu,Automatique,2018,3.2,19,Essence,110000,6
Kia,Rio,210000,Bleu,Manuelle,2014,1.2,5,Essence,33000,10
Seat,Leon ST,18000,Gris,Automatique,2021,1.4,8,Essence,98000,3
Renault,Clio,200000,Rouge,Manuelle,1997,1.2,4,Essence,9300,27
Volkswagen,Fox,20000,Vert,Manuelle,2000,2.0,5,Essence,3000,24
Citroen,C3,82000,Noir,Manuelle,2018,1.2,4,Essence,37500,6
Peugeot,301,173700,Argent,Manuelle,2013,1.2,5,Essence,20000,11
Kia,Carens,137000,Blanc,Automatique,2015,1.7,8,Diesel,53000,9
Citroen,Grand C4 Picasso,260000,Bleu,Automatique,2010,1.8,8,Essence,20000,14
Volkswagen,Polo,229000,Gris,Manuelle,2004,1.2,5,Essence,16500,20
Citroen,C-Elysée,160000,Blanc,Manuelle,2015,1.2,5,Essence,25000,9
Peugeot,208,51000,Gris,Manuelle,2021,1.2,5,Essence,38000,3
Peugeot,106,219000,Vert,Manuelle,1999,1.2,5,Essence,11000,25
Volkswagen,Golf,999,Jaune,Manuelle,2003,1.2,5,Diesel,18000,21
Citroen,C3,166000,Noir,Manuelle,2018,1.2,4,Essence,43500,6
Ssangyong,Actyon,200000,Gris,Manuelle,2005,2.0,12,Diesel,28000,19
Fiat,Doblo,181,Blanc,Manuelle,2014,1.3,5,Diesel,15500,10
Peugeot,Partner,460,Vert,Manuelle,2004,1.9,7,Diesel,13000,20
Fiat,Palio,28000,Gris,Manuelle,2000,1.2,5,Essence,9500,24
Opel,Astra,18000,Noir,Manuelle,2022,1.2,6,Essence,73000,2
Volkswagen,Polo,229,Noir,Manuelle,2000,1.0,4,Essence,13000,24
Isuzu,D-MAX,555555,Noir,Manuelle,2013,2.5,10,Diesel,45000,11
